sample_id,segment,cell_type,disease_status,patient_id,slide_name,pancreatic.A.cell,acinar.cell,pancreatic.D.cell,type.B.pancreatic.cell,pancreatic.ductal.cell,mesenchymal.cell
GSM7085026_DSP-1001660012909-A-D01.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,NA,0.08469880165904316,1.466547251507564,0.3123907870761154,1.1359848240680381,0.3573195361648953
GSM7085027_DSP-1001660012909-A-D03.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,2.9529552468021665,0.06491842540765098,2.287593884523321,0.4600018830102204,1.3927693485836632,0.37150113560910086
GSM7085028_DSP-1001660012909-A-D04.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,NA,0.09240522362458853,1.4777060719669746,0.31171244206901855,1.1968772065249285,0.40618041801143207
GSM7085029_DSP-1001660012909-A-D05.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,2.3348649767795426,0.09450696913463828,2.09274220552453,0.43614326979019413,1.2671233136439881,0.36133499639981853
GSM7085031_DSP-1001660012909-A-D07.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,NA,0.2243302645804141,1.3237786864746164,0.23558612721807237,0.9945549210122114,0.3410201848198547
GSM7085032_DSP-1001660012909-A-D08.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,NA,0.13767061116052154,1.3038236308855429,0.28917418828500036,1.0372051116878649,0.38233678511731584
GSM7085033_DSP-1001660012909-A-D09.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,NA,0.18274164497675668,1.3781749986882699,0.2734361108694762,1.056684577403283,0.4298725702094265
GSM7085034_DSP-1001660012909-A-D10.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,NA,0.2433687924424407,1.476950970852169,0.2908733154335854,1.1115573151501852,0.3752204886131348
GSM7085035_DSP-1001660012909-A-D11.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,NA,0.254356222911553,1.4301773775849607,0.2467403599088775,1.0491574661052083,0.3506914534312301
GSM7085036_DSP-1001660012909-A-D12.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,2.0691046177243737,0.2688886440349515,2.0876254029122285,0.33001210511461004,1.0984177526876975,0.3216707531426411
GSM7085037_DSP-1001660012909-A-E01.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,2.3923830164263036,0.17204514841851043,2.2057794875544237,0.3554816080022612,1.1891327079042227,0.3107662656437503
GSM7085038_DSP-1001660012909-A-E02.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,2.5389902873566728,0.11886449447017633,2.328882979689969,0.3132839661130537,1.353027920109338,0.380950584140247
GSM7085039_DSP-1001660012909-A-E03.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,3.23796793149366,0.21745096888261645,2.8807240757173727,0.6647349807041573,1.4689430453653554,0.5144716419465748
GSM7085040_DSP-1001660012909-A-E04.dcc,Panck+(Epithelial),Duct,tumour,56855,6287-EC-S1,1.5251732278734724,0.15721256579095005,1.7653330515323364,0.28033067979833176,1.3060116904963006,0.5401747719457205
GSM7085044_DSP-1001660012910-B-C01.dcc,Panck+(Epithelial),Glandular_Tumor,tumour,34800,6287-EC-S1,2.768648601500259,0.29104488561544994,2.337591085305936,0.2552962505127809,1.4905191095895436,0.3945614501717406
GSM7085045_DSP-1001660012910-B-C02.dcc,Panck+(Epithelial),Glandular_Tumor,tumour,34800,6287-EC-S1,NA,0.5051315403612313,0.9005953393598015,0.2259245638042,1.3656080361174194,0.43130305754213777
GSM7085046_DSP-1001660012910-B-C03.dcc,Panck+(Epithelial),Glandular_Tumor,tumour,34800,6287-EC-S1,3.508886063496954,0.15504797044805171,2.832546471734369,0.2908681799413482,1.8219000683097426,0.8267497341894043
GSM7085047_DSP-1001660012910-B-C04.dcc,Panck+(Epithelial),PanIN,tumour,34800,6287-EC-S1,NA,1.5568969977848417,1.8040307430129716,0.8961244260836618,1.1940990386757488,0.6934888152565607
